url,id,name,product_code,price,size_type,summary,type,variant,upperDescription,articleNo,CategoryCode,group_id,images,Color_0,Size_0,availability_0,images_0,product_link_0,Color_1,Size_1,availability_1,images_1,product_link_1,Color_2,Size_2,availability_2,images_2,product_link_2,Color_3,Size_3,availability_3,images_3,product_link_3,Color_4,Size_4,availability_4,images_4,product_link_4,Color_5,Size_5,availability_5,images_5,product_link_5,Color_6,Size_6,availability_6,images_6,product_link_6,Color_7,Size_7,availability_7,images_7,product_link_7,Color_8,Size_8,availability_8,images_8,product_link_8,Color_9,Size_9,availability_9,images_9,product_link_9,Color_10,Size_10,availability_10,images_10,product_link_10,Color_11,Size_11,availability_11,images_11,product_link_11,Color_12,Size_12,availability_12,images_12,product_link_12,Color_13,Size_13,availability_13,images_13,product_link_13,Color_14,Size_14,availability_14,images_14,product_link_14,Color_15,Size_15,availability_15,images_15,product_link_15,Color_16,Size_16,availability_16,images_16,product_link_16,Color_17,Size_17,availability_17,images_17,product_link_17,Color_18,Size_18,availability_18,images_18,product_link_18,Color_19,Size_19,availability_19,images_19,product_link_19,Color_20,Size_20,availability_20,images_20,product_link_20,Color_21,Size_21,availability_21,images_21,product_link_21,Color_22,Size_22,availability_22,images_22,product_link_22,Color_23,Size_23,availability_23,images_23,product_link_23,Color_24,Size_24,availability_24,images_24,product_link_24,Color_25,Size_25,availability_25,images_25,product_link_25,Color_26,Size_26,availability_26,images_26,product_link_26,Color_27,Size_27,availability_27,images_27,product_link_27,Color_28,Size_28,availability_28,images_28,product_link_28,Color_29,Size_29,availability_29,images_29,product_link_29,Color_30,Size_30,availability_30,images_30,product_link_30,Color_31,Size_31,availability_31,images_31,product_link_31,Color_32,Size_32,availability_32,images_32,product_link_32,Color_33,Size_33,availability_33,images_33,product_link_33,Color_34,Size_34,availability_34,images_34,product_link_34,Color_35,Size_35,availability_35,images_35,product_link_35,Color_36,Size_36,availability_36,images_36,product_link_36,Color_37,Size_37,availability_37,images_37,product_link_37,Color_38,Size_38,availability_38,images_38,product_link_38,Color_39,Size_39,availability_39,images_39,product_link_39,Color_40,Size_40,availability_40,images_40,product_link_40,Color_41,Size_41,availability_41,images_41,product_link_41,Color_42,Size_42,availability_42,images_42,product_link_42,Color_43,Size_43,availability_43,images_43,product_link_43,Color_44,Size_44,availability_44,images_44,product_link_44,Color_45,Size_45,availability_45,images_45,product_link_45,Color_46,Size_46,availability_46,images_46,product_link_46,Color_47,Size_47,availability_47,images_47,product_link_47,Color_48,Size_48,availability_48,images_48,product_link_48,Color_49,Size_49,availability_49,images_49,product_link_49,Color_50,Size_50,availability_50,images_50,product_link_50,Color_51,Size_51,availability_51,images_51,product_link_51,Color_52,Size_52,availability_52,images_52,product_link_52,Color_53,Size_53,availability_53,images_53,product_link_53,Color_54,Size_54,availability_54,images_54,product_link_54,Color_55,Size_55,availability_55,images_55,product_link_55,Color_56,Size_56,availability_56,images_56,product_link_56,Color_57,Size_57,availability_57,images_57,product_link_57,Color_58,Size_58,availability_58,images_58,product_link_58,Color_59,Size_59,availability_59,images_59,product_link_59,Color_60,Size_60,availability_60,images_60,product_link_60
,521D_2019_5616667_040,BATA WOMEN SANDALS,5616667,49.99,MY,,product_type,true,PU Synthetic,5616667,SUMMER,c8843652-f82f-41a3-ae06-84e37937d228,,BLACK,020,Not Available,"https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCLG_STG/on/demandware.static/-/Sites-bata-my-master-catalog/default/dw266b5a3a/images/large/5616667_1.jpg,https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCLG_STG/on/demandware.static/-/Sites-bata-my-master-catalog/default/dwea32265f/images/large/5616667_2.jpg,https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCLG_STG/on/demandware.static/-/Sites-bata-my-master-catalog/default/dwef16be9b/images/large/5616667_3.jpg,https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCLG_STG/on/demandware.static/-/Sites-bata-my-master-catalog/default/dw508a42bd/images/large/5616667_4.jpg,https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCLG_STG/on/demandware.static/-/Sites-bata-my-master-catalog/default/dw4d8a3d0b/images/large/5616667_5.jpg,https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCLG_STG/on/demandware.static/-/Sites-bata-my-master-catalog/default/dwe18878b4/images/large/5616667_6.jpg",https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5616667_020,BLACK,025,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5616667_025,BLACK,030,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5616667_030,BLACK,035,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5616667_035,BLACK,040,Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5616667_040,BLACK,045,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5616667_045,BLACK,050,Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5616667_050,BLACK,060,Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5616667_060,BLACK,070,Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5616667_070,BLACK,080,Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5616667_080,BLACK,090,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5616667_090,BLACK,100,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5616667_100,BLACK,110,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5616667_110,PINK,020,Not Available,"https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCLG_STG/on/demandware.static/-/Sites-bata-my-master-catalog/default/dw3b7ee94c/images/large/5615667_1.jpg,https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCLG_STG/on/demandware.static/-/Sites-bata-my-master-catalog/default/dwc02dbb58/images/large/5615667_2.jpg,https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCLG_STG/on/demandware.static/-/Sites-bata-my-master-catalog/default/dw98a24c47/images/large/5615667_3.jpg,https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCLG_STG/on/demandware.static/-/Sites-bata-my-master-catalog/default/dw27e39510/images/large/5615667_4.jpg,https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCLG_STG/on/demandware.static/-/Sites-bata-my-master-catalog/default/dw692177ec/images/large/5615667_5.jpg,https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCLG_STG/on/demandware.static/-/Sites-bata-my-master-catalog/default/dwe57c7095/images/large/5615667_6.jpg",https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5615667_020,PINK,025,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5615667_025,PINK,030,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5615667_030,PINK,035,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5615667_035,PINK,040,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5615667_040,PINK,045,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5615667_045,PINK,050,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5615667_050,PINK,060,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5615667_060,PINK,070,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5615667_070,PINK,080,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5615667_080,PINK,090,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5615667_090,PINK,100,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5615667_100,PINK,110,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5615667_110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,521D_2019_5615066_050,BATA Women Sandals  - 5615066,5615066,59.99,MY,,product_type,true,PU Synthetic,5615066,SUMMER,dff04c1b-d702-47ee-b9f9-22048eb4d080,,PINK,020,Not Available,"https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCLG_STG/on/demandware.static/-/Sites-bata-my-master-catalog/default/dw7e3d7607/images/large/5615066_1.jpg,https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCLG_STG/on/demandware.static/-/Sites-bata-my-master-catalog/default/dw14fb251b/images/large/5615066_2.jpg,https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCLG_STG/on/demandware.static/-/Sites-bata-my-master-catalog/default/dwf20148a2/images/large/5615066_3.jpg,https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCLG_STG/on/demandware.static/-/Sites-bata-my-master-catalog/default/dw7f0884e0/images/large/5615066_4.jpg,https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCLG_STG/on/demandware.static/-/Sites-bata-my-master-catalog/default/dwcb13017e/images/large/5615066_5.jpg,https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCLG_STG/on/demandware.static/-/Sites-bata-my-master-catalog/default/dwe91e6d62/images/large/5615066_6.jpg",https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5615066_020,PINK,025,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5615066_025,PINK,030,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5615066_030,PINK,035,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5615066_035,PINK,040,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5615066_040,PINK,045,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5615066_045,PINK,050,Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5615066_050,PINK,060,Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5615066_060,PINK,070,Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5615066_070,PINK,080,Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5615066_080,PINK,090,Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5615066_090,PINK,100,Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5615066_100,PINK,110,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5615066_110,BLACK,020,Not Available,"https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCLG_STG/on/demandware.static/-/Sites-bata-my-master-catalog/default/dw526e729e/images/large/5616066_1.jpg,https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCLG_STG/on/demandware.static/-/Sites-bata-my-master-catalog/default/dw8f3a153a/images/large/5616066_2.jpg,https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCLG_STG/on/demandware.static/-/Sites-bata-my-master-catalog/default/dwcd39307a/images/large/5616066_3.jpg,https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCLG_STG/on/demandware.static/-/Sites-bata-my-master-catalog/default/dw18b5d168/images/large/5616066_4.jpg,https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCLG_STG/on/demandware.static/-/Sites-bata-my-master-catalog/default/dw68871f41/images/large/5616066_5.jpg,https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCLG_STG/on/demandware.static/-/Sites-bata-my-master-catalog/default/dw85603adc/images/large/5616066_6.jpg",https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5616066_020,BLACK,025,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5616066_025,BLACK,030,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5616066_030,BLACK,035,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5616066_035,BLACK,040,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5616066_040,BLACK,045,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5616066_045,BLACK,050,Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5616066_050,BLACK,060,Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5616066_060,BLACK,070,Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5616066_070,BLACK,080,Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5616066_080,BLACK,090,Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5616066_090,BLACK,100,Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5616066_100,BLACK,110,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5616066_110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,521D_2019_5619662_040,BATA Women Sandals Camel - 5614662,5619662,49.99,MY,,product_type,true,PU Synthetic,5619662,SUMMER,f468c475-ce39-4b7b-b6cb-0cbda12678ea,,BLUE,020,Not Available,"https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCLG_STG/on/demandware.static/-/Sites-bata-my-master-catalog/default/dw5d46dada/images/large/5619662_1.jpg,https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCLG_STG/on/demandware.static/-/Sites-bata-my-master-catalog/default/dw8a1eb125/images/large/5619662_2.jpg,https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCLG_STG/on/demandware.static/-/Sites-bata-my-master-catalog/default/dwef66703e/images/large/5619662_3.jpg,https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCLG_STG/on/demandware.static/-/Sites-bata-my-master-catalog/default/dw4f29ea04/images/large/5619662_4.jpg,https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCLG_STG/on/demandware.static/-/Sites-bata-my-master-catalog/default/dwd92ec407/images/large/5619662_5.jpg,https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCLG_STG/on/demandware.static/-/Sites-bata-my-master-catalog/default/dw3845d0ca/images/large/5619662_6.jpg",https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5619662_020,BLUE,025,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5619662_025,BLUE,030,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5619662_030,BLUE,035,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5619662_035,BLUE,040,Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5619662_040,BLUE,045,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5619662_045,BLUE,050,Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5619662_050,BLUE,060,Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5619662_060,BLUE,070,Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5619662_070,BLUE,080,Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5619662_080,BLUE,090,Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5619662_090,BLUE,100,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5619662_100,BLUE,110,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5619662_110,BROWN,020,Not Available,"https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCLG_STG/on/demandware.static/-/Sites-bata-my-master-catalog/default/dw07a4510c/images/large/5614662_1.jpg,https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCLG_STG/on/demandware.static/-/Sites-bata-my-master-catalog/default/dw7946a65a/images/large/5614662_2.jpg,https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCLG_STG/on/demandware.static/-/Sites-bata-my-master-catalog/default/dw0a9c3a56/images/large/5614662_3.jpg,https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCLG_STG/on/demandware.static/-/Sites-bata-my-master-catalog/default/dwe377dcd8/images/large/5614662_4.jpg,https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCLG_STG/on/demandware.static/-/Sites-bata-my-master-catalog/default/dwf7b28762/images/large/5614662_5.jpg,https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCLG_STG/on/demandware.static/-/Sites-bata-my-master-catalog/default/dw0f5e7856/images/large/5614662_6.jpg",https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5614662_020,BROWN,025,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5614662_025,BROWN,030,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5614662_030,BROWN,035,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5614662_035,BROWN,040,Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5614662_040,BROWN,045,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5614662_045,BROWN,050,Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5614662_050,BROWN,060,Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5614662_060,BROWN,070,Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5614662_070,BROWN,080,Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5614662_080,BROWN,090,Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5614662_090,BROWN,100,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5614662_100,BROWN,110,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5614662_110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,521D_2019_5615677_040,BATA Women Sandals  - 5615677,5615677,69.99,MY,,product_type,true,PU Synthetic,5615677,SUMMER,a12df635-cf88-4888-80f9-815dab161da6,,PINK,020,Not Available,"https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCLG_STG/on/demandware.static/-/Sites-bata-my-master-catalog/default/dw241150fd/images/large/5615677_1.jpg,https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCLG_STG/on/demandware.static/-/Sites-bata-my-master-catalog/default/dwd528f5d3/images/large/5615677_2.jpg,https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCLG_STG/on/demandware.static/-/Sites-bata-my-master-catalog/default/dw32ebeb93/images/large/5615677_3.jpg,https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCLG_STG/on/demandware.static/-/Sites-bata-my-master-catalog/default/dw18633791/images/large/5615677_4.jpg,https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCLG_STG/on/demandware.static/-/Sites-bata-my-master-catalog/default/dwc293755b/images/large/5615677_5.jpg,https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCLG_STG/on/demandware.static/-/Sites-bata-my-master-catalog/default/dw9e99bed8/images/large/5615677_6.jpg",https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5615677_020,PINK,025,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5615677_025,PINK,030,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5615677_030,PINK,035,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5615677_035,PINK,040,Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5615677_040,PINK,045,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5615677_045,PINK,050,Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5615677_050,PINK,060,Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5615677_060,PINK,070,Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5615677_070,PINK,080,Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5615677_080,PINK,090,Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5615677_090,PINK,100,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5615677_100,PINK,110,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5615677_110,BLACK,020,Not Available,"https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCLG_STG/on/demandware.static/-/Sites-bata-my-master-catalog/default/dw9ac421a1/images/large/5616677_1.jpg,https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCLG_STG/on/demandware.static/-/Sites-bata-my-master-catalog/default/dw10a31920/images/large/5616677_2.jpg,https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCLG_STG/on/demandware.static/-/Sites-bata-my-master-catalog/default/dw61371bd3/images/large/5616677_3.jpg,https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCLG_STG/on/demandware.static/-/Sites-bata-my-master-catalog/default/dw95f656fc/images/large/5616677_4.jpg,https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCLG_STG/on/demandware.static/-/Sites-bata-my-master-catalog/default/dw8d3b6cca/images/large/5616677_5.jpg,https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCLG_STG/on/demandware.static/-/Sites-bata-my-master-catalog/default/dw1211aa62/images/large/5616677_6.jpg",https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5616677_020,BLACK,025,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5616677_025,BLACK,030,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5616677_030,BLACK,035,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5616677_035,BLACK,040,Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5616677_040,BLACK,045,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5616677_045,BLACK,050,Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5616677_050,BLACK,060,Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5616677_060,BLACK,070,Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5616677_070,BLACK,080,Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5616677_080,BLACK,090,Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5616677_090,BLACK,100,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5616677_100,BLACK,110,Not Available,,https://bata-my-api.instoreapp.io/sfcc/ocapi/products/productInfo/521D_2019_5616677_110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
